"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","hot_dormancy_6mo","cold_acc_temp","cold_acc_temp_dormancy","low_at_min_elev","low_elev_x_cold_dormancy","low_elev_x_hot_dormancy"
12.5,-19.5,11.8965662095164,13.038230558538,11.8965662095164,12.8315651105168,13.3617746214241,12.0358423951719,13.1775067441935,12.0358423951719
13.5,-19.5,16.3733092869607,16.9318895705044,16.9318895705044,17.5923463033489,17.5861026842256,17.1493880226037,17.7079683061474,17.7079683061474
14.5,-19.5,16.4966967180931,17.0546694208469,17.0132819626613,17.8762227020183,17.1827179337652,16.9841350107024,17.5421077134562,17.5007202552706
15.5,-19.5,17.4729480294267,18.2414610198566,17.9533504352506,18.9738243922407,18.3130623631578,17.665568454757,18.4340814451869,18.1459708605809
16.5,-19.5,17.7103910678858,18.5768118628168,18.1457265407379,19.2829119582641,18.7823435431662,17.8679242964421,18.7343450913731,18.3032597692942
17.5,-19.5,16.8945523735724,17.8601484029687,17.3018519449314,18.5334389677058,17.9019406516238,17.1978049328104,18.1634009622067,17.6051045041694
18.5,-19.5,16.7804067475175,17.8113356374736,17.1926969116221,18.487392383908,17.8771424977575,16.9013810436635,17.9323099336196,17.3136712077681
19.5,-19.5,16.8425611739355,18.0019222536257,17.2869498930339,18.6637342743307,18.0880442220086,16.9442062511111,18.1035673308013,17.3885949702095
20.5,-19.5,17.1021668417449,18.4074452119214,17.5900096892778,19.0341342640961,18.505280528842,17.1924685605627,18.4977469307392,17.6803114080956
21.5,-19.5,17.3590143032484,18.7951931240835,17.8818540512451,19.3261253572352,18.8682645388347,17.4647540654487,18.9009328862838,17.9875938134454
22.5,-19.5,17.3287563596089,18.8898588212706,17.8919924150354,19.3243533193061,19.0235199558556,17.3704563309139,18.9315587925756,17.9336923863404
23.5,-19.5,17.1410594028246,18.8208190756185,17.7530188365906,19.1611409918051,18.9433129736389,17.1930120484443,18.8727717212382,17.8049714822103
24.5,-19.5,16.9140292697313,18.6974477228576,17.573616143968,18.9705343636705,18.7659566777143,16.9599233519067,18.743341805033,17.6195102261434
25.5,-19.5,16.5619178145732,18.392087571997,17.2616013807245,18.6410113932837,18.6400265810686,16.6376687438758,18.4678385012996,17.3373523100271
26.5,-19.5,15.9015237320236,17.7693061265371,16.6111827008659,17.9999385042665,17.9273427448587,15.983231467721,17.8510138622345,16.6928904365633
27.5,-19.5,14.9956001122797,16.8073384566998,15.6909808557481,17.0767863992979,17.0120057969678,15.1372670856056,16.9490054300257,15.832647829074
28.5,-19.5,13.8687751933204,15.5621810209671,14.5317831567089,15.8762132941964,15.7771052070794,14.1501170143551,15.8435228420018,14.8131249777436
29.5,-19.5,13.1094754760931,14.5835176371038,13.6879123035286,14.9684530756507,14.6985137529438,13.4245306268669,14.8985727878776,14.0029674543024
30.5,-19.5,12.9744717832515,14.1474452121715,13.4559988307101,14.6513594017576,14.3120164400499,13.3375485544578,14.5105219833778,13.8190756019164
31.5,-19.5,12.977513675844,13.9259268981005,13.4196691682296,14.474050292323,14.0784609330219,13.4321618770447,14.3805750993012,13.8743173694303
32.5,-19.5,13.23296182478,13.9874373728143,13.6965148664678,14.5663843726623,14.0480456265887,14.3479053149143,15.1023808629486,14.8114583566021
33.5,-19.5,16.3347120858953,16.8806889168369,16.8806889168369,17.532334707842,17.329371614417,17.0269222770789,17.5728991080205,17.5728991080205
34.5,-19.5,18.9116733613795,19.5459262384767,19.5459262384767,19.9785297987748,19.8913079045347,19.0625193118451,19.6967721889423,19.6967721889423
35.5,-19.5,16.2742759428918,16.9548626530117,16.9548626530117,17.07335135108,17.2343660232694,16.3129249493879,16.9935116595078,16.9935116595078
44.5,-19.5,18.7525423126141,19.4874892489186,19.4874892489186,19.7112461854326,19.7787041682659,18.9574662014214,19.6924131377259,19.6924131377259
45.5,-19.5,17.7981276134015,18.7692449484819,18.7692449484819,19.12412588644,19.2315028857386,18.667949775831,19.6390671109114,19.6390671109114
46.5,-19.5,13.9734745535691,14.9197077245718,14.9197077245718,15.2884515502225,15.3817802144198,14.9704333137247,15.9166664847274,15.9166664847274
47.5,-19.5,12.0645882478404,12.9665128999666,12.9665128999666,13.2822017268907,13.3775477609367,13.0823030123295,13.9842276644557,13.9842276644557
48.5,-19.5,15.7166364908884,16.8049843017694,16.8049843017694,16.6817629173711,17.085937245134,16.5613294267066,17.6496772375876,17.6496772375876
120.5,-19.5,17.58247115624,18.6080594393425,18.6080594393425,19.0386740092833,19.0865332137604,17.6039148541716,18.6295031372741,18.6295031372741
121.5,-19.5,21.2516333198628,22.3205325060973,22.3205325060973,23.2664553601169,23.0459983733129,21.3453485936237,22.4142477798582,22.4142477798582
122.5,-19.5,21.8587999313412,23.0232985784366,23.0232985784366,23.9833721829518,23.8043286857736,21.9857691962723,23.1502678433677,23.1502678433677
123.5,-19.5,21.4923643066681,22.6320068086032,22.6320068086032,23.5537369455776,23.401810621417,21.62139569307,22.7610381950051,22.7610381950051
124.5,-19.5,21.3786618128083,22.4840791793274,22.4840791793274,23.3874981017434,23.2585213996936,21.5030857038228,22.6085030703419,22.6085030703419
125.5,-19.5,21.1815172009646,22.2323487211684,22.2323487211684,23.0570394801153,22.9926483757295,21.2869989414393,22.3378304616431,22.3378304616431
126.5,-19.5,20.7543277161798,21.6957311335685,21.6957311335685,22.5107469426845,22.4115168507839,20.8652253747928,21.8066287921815,21.8066287921815
127.5,-19.5,20.5224711855495,21.3668236128221,21.3668236128221,22.1474584501148,22.0167192101235,20.6346069844276,21.4789594117002,21.4789594117002
128.5,-19.5,20.2565402551239,21.0222215254392,21.0222215254392,21.7840017727385,21.6257700408177,20.3841516169454,21.1498328872607,21.1498328872607
129.5,-19.5,19.8001123708008,20.5373739186674,20.5373739186674,21.3624292976512,21.1262297800908,19.9380817318941,20.6753432797607,20.6753432797607
130.5,-19.5,19.7886694855507,20.5179162947661,20.5179162947661,21.3382596691947,21.0942405551289,19.8971328783382,20.6263796875536,20.6263796875536
131.5,-19.5,19.5358140945603,20.2496644291495,20.2496644291495,21.0640605570714,20.8148693149045,19.631209921059,20.3450602556482,20.3450602556482
132.5,-19.5,19.2427557704032,19.937817495609,19.937817495609,20.7425296280007,20.493627875561,19.3725309259475,20.0675926511533,20.0675926511533
133.5,-19.5,18.9871722199583,19.675904591488,19.675904591488,20.4677131945073,20.2316179356405,19.0922802305682,19.7810126020979,19.7810126020979
134.5,-19.5,19.1198772655492,19.8181890125786,19.8181890125786,20.6209159587464,20.3976624640486,19.2257996461026,19.924111393132,19.924111393132
135.5,-19.5,19.6419254468292,20.358920483983,20.358920483983,21.1745442468291,20.9731216656173,19.6914791262954,20.4084741634492,20.4084741634492
136.5,-19.5,20.0258792528631,20.7616322742725,20.7616322742725,21.6016088953023,21.4207314881263,20.080236341217,20.8159893626264,20.8159893626264
137.5,-19.5,20.1917489444403,20.9535728174927,20.9535728174927,21.8400880206973,21.669249416625,20.2477173655816,21.009541238634,21.009541238634
138.5,-19.5,20.3115919783494,21.1059153039541,21.1059153039541,22.0155540887495,21.8577637855596,20.4633055481495,21.2576288737542,21.2576288737542
139.5,-19.5,20.1119599194455,20.9573988453105,20.9573988453105,21.7695472773898,21.6626253561138,20.407842682116,21.253281607981,21.253281607981
140.5,-19.5,20.441019735292,21.3273391660835,21.3273391660835,22.0284747959154,21.9798013298656,20.5156039610128,21.4019233918043,21.4019233918043
141.5,-19.5,20.546364444301,21.4899514293165,21.4899514293165,22.0424706844392,22.0969741488709,20.5989766247989,21.5425636098144,21.5425636098144
142.5,-19.5,20.1501592213736,21.1066915422678,21.1066915422678,21.6079690755202,21.6801792381913,20.2338205478879,21.1903528687821,21.1903528687821
143.5,-19.5,18.5611180824165,19.4394059229709,19.4394059229709,19.9120500091073,19.9739743544861,18.9881743724072,19.8664622129616,19.8664622129616
144.5,-19.5,17.3018465089871,18.0571428804525,18.0571428804525,18.5039900575987,18.5392530216504,17.6862207182851,18.4415170897505,18.4415170897505
145.5,-19.5,17.439212093753,18.0813787038505,18.0813787038505,18.5143321351173,18.5243880877022,17.7608093579369,18.4029759680344,18.4029759680344
146.5,-19.5,17.108693538207,17.6852881652436,17.6852881652436,18.0546945042648,18.0900744078149,17.6376788576351,18.2142734846717,18.2142734846717
147.5,-19.5,14.7301452483982,15.4783319029483,15.4783319029483,15.5712492202461,15.7234847250995,14.8113446558619,15.559531310412,15.559531310412
-70.5,-20.5,5.29147922577603,6.88248024114541,6.88248024114541,6.72958794133773,7.02886966683769,5.61554335787961,7.20654437324899,7.20654437324899
-69.5,-20.5,8.87825581604349,9.87718067798497,9.87718067798497,9.95685336895525,10.2255570557783,10.1718497917464,11.1707746536879,11.1707746536879
-68.5,-20.5,2.50858793572656,3.17194643398481,3.17194643398481,3.39472072159889,3.49662968536556,3.93160948622298,4.59496798448123,4.59496798448123
-67.5,-20.5,5.52857434749603,6.16459276698796,6.16459276698796,6.67280174840078,6.63474679225557,5.81194105688731,6.44795947637924,6.44795947637924
-66.5,-20.5,5.49143306088207,6.20775415815712,6.20775415815712,6.77511544320874,6.76168274603593,6.60581785702465,7.3221389542997,7.3221389542997
-65.5,-20.5,8.05970923355746,8.75952488855858,8.63672874135497,9.18773616799363,8.86793298001867,10.46177622388,11.1615918788811,11.0387957316775
-64.5,-20.5,12.0189487051387,12.537817603506,12.3866584136018,13.0029946411503,12.6462656061905,15.2010539060122,15.7199228043795,15.5687636144753
-63.5,-20.5,15.3860961992532,15.6493840189917,15.5504700609766,16.3351379038351,15.808130923933,16.3584395584587,16.6217273781972,16.5228134201821
-62.5,-20.5,17.1502402865405,17.3053303070366,17.2176088669204,18.1195523547313,17.5099743622422,17.2548033001471,17.4098933206432,17.322171880527
-61.5,-20.5,18.1436561154897,18.2949896106496,18.1898029283521,19.127446474305,18.5300714331089,18.2288843671059,18.3802178622658,18.2750311799683
-60.5,-20.5,18.8566458202772,19.0282975629338,18.8766235647158,19.8286297853223,19.1418976262266,18.9350973274747,19.1067490701313,18.9550750719133
-59.5,-20.5,19.0039628168246,19.1392763895648,19.0288229977845,19.9663703987357,19.2844205869653,19.0481334728964,19.1834470456366,19.0729936538563
-58.5,-20.5,18.5677049930481,18.654021955501,18.654021955501,19.5297471859556,19.0829697583237,18.6160610689707,18.7023780314236,18.7023780314236
-57.5,-20.5,17.9774672031697,18.0620318798082,18.0605184500638,18.9135234682077,18.2250372186187,18.1080037348565,18.192568411495,18.1910549817506
-56.5,-20.5,17.5112455523104,17.6618831549372,17.5115044511322,18.3899586266731,17.8063056865075,17.9768580091619,18.1274956117887,17.9771169079837
-55.5,-20.5,17.6474653229916,17.9530057310659,17.6474653229916,18.6081613280569,18.0190948018314,18.0155793225438,18.3211197306181,18.0155793225438
-54.5,-20.5,17.1765214388957,17.5993129463135,17.1765214388957,18.1788290837368,17.6895458120262,17.6078601376007,18.0306516450185,17.6078601376007
-53.5,-20.5,17.5938957117332,18.0371941334435,17.5938957117332,18.6336796712837,18.1553430515691,17.9890383462309,18.4323367679412,17.9890383462309
-52.5,-20.5,17.6008681413718,18.1008667489248,17.6008681413718,18.6664158401112,18.2422208376586,17.9385526915512,18.4385512991042,17.9385526915512
-51.5,-20.5,17.3372160865925,17.9009526466419,17.3372160865925,18.4035005215171,18.058400160169,17.6205977168542,18.1843342769036,17.6205977168542
-50.5,-20.5,16.9190045004711,17.5447274829128,16.9190045004711,17.9639157588256,17.6909881560997,17.2244536155885,17.8501765980302,17.2244536155885
-49.5,-20.5,16.2974410363606,16.9860606136067,16.2974410363606,17.3322352803658,17.1053750923535,16.6275409855615,17.3161605628076,16.6275409855615
-48.5,-20.5,16.1542025647105,16.8922055528366,16.16610097172,17.1423809488232,17.0436849851411,16.4390135271756,17.1770165153017,16.4509119341851
-47.5,-20.5,15.5749898331058,16.316023439435,15.6313457655454,16.6001496152612,16.4890929204645,16.3345206855296,17.0755542918588,16.3908766179692
-46.5,-20.5,14.9193719222974,15.5072434796819,15.0079069989933,15.9197688211332,15.572253366894,15.7078346864016,16.2957062437861,15.7963697630975
-45.5,-20.5,14.2660624185591,14.6271988398104,14.3316557616066,15.1649718937784,14.7067433808483,14.8014225234378,15.1625589446891,14.8670158664853
-44.5,-20.5,14.0581821553773,14.2723105124597,14.1555696623267,14.9178585079099,14.3485766529438,14.6756394841737,14.8897678412561,14.7730269911231
-43.5,-20.5,13.9125644789809,14.0552405896863,14.0552405896863,14.6373924591711,14.2892324757413,14.9213540895257,15.0640302002311,15.0640302002311
-42.5,-20.5,14.5997641936477,14.9749601966036,14.9749601966036,15.38132677429,15.1668311548719,15.6956613890399,16.0708573919958,16.0708573919958
-41.5,-20.5,15.8578811357596,16.4885860977827,16.4885860977827,16.6753479681454,16.6740469362129,17.3204888200805,17.9511937821036,17.9511937821036
-40.5,-20.5,15.613698372032,16.5901190275817,16.5901190275817,16.5503653748725,16.6681866156039,16.2668435898783,17.243264245428,17.243264245428
13.5,-20.5,15.2034696822188,15.7715371805243,15.7715371805243,16.0336122166452,16.2245401661053,15.6223198175804,16.1903873158859,16.1903873158859
14.5,-20.5,16.7074546914835,17.1808379671936,17.1808379671936,17.8702064288383,17.8043741913878,17.4150854984064,17.8884687741165,17.8884687741165
15.5,-20.5,16.8263821421205,17.2710741323552,17.2710741323552,18.1188913454218,17.954247873955,17.2417827868467,17.6864747770814,17.6864747770814
16.5,-20.5,16.3670699449074,16.9156237101981,16.773362284034,17.7531865040535,16.9897634243992,16.637204512592,17.1857582778827,17.0434968517186
17.5,-20.5,16.508778108739,17.1534189725561,16.8964685047311,17.9850782792308,17.2109029804756,16.7224692136279,17.367110077445,17.11015960962
18.5,-20.5,16.4441859290788,17.1638025077326,16.8452395945521,18.0092862543482,17.2475006304349,16.5739957443796,17.2936123230334,16.9750494098529
19.5,-20.5,16.7046292736125,17.5736557903567,17.1582420857357,18.408233045165,17.6842851377824,16.8879722115058,17.75699872825,17.341585023629
20.5,-20.5,17.3201496185721,18.3598106754678,17.8343368284936,19.1600847930693,18.4887505876719,17.5105266424809,18.5501876993766,18.0247138524024
21.5,-20.5,17.5765282723123,18.7715047233871,18.1371515024719,19.4793562614814,18.8855688629123,17.6685305157781,18.8635069668529,18.2291537459378
22.5,-20.5,17.3222238695235,18.6109930071448,17.8970299527049,19.2368728157798,18.7242909301937,17.4004304656861,18.6891996033074,17.9752365488675
23.5,-20.5,17.2049414438189,18.5491106769336,17.7903514132436,19.1111978768532,18.6772583145166,17.2726385229476,18.6168077560623,17.8580484923723
24.5,-20.5,17.1814181551729,18.5414774470198,17.7678961521281,19.0776852230924,18.6974400849822,17.2419141012093,18.6019733930562,17.8283920981645
25.5,-20.5,17.0969009340086,18.4749471789825,17.6941469595701,18.9898939650749,18.6467855262038,17.1508591516294,18.5289053966033,17.748105177191
26.5,-20.5,16.22434520536,17.621243750304,16.7968926982688,18.103221442661,17.771335987148,16.325680153158,17.722578698102,16.8982276460668
27.5,-20.5,14.7165261373708,16.0782457616446,15.2488578511801,16.554574684398,16.2136765496739,14.944172998977,16.3058926232508,15.4765047127863
28.5,-20.5,13.9719557878106,15.1473754802985,14.4470267522282,15.6868748324961,15.2921886035507,14.3914716228309,15.5668913153188,14.8665425872485
29.5,-20.5,14.2185272722876,15.1515657940214,14.6396004204505,15.7920059940841,15.3263289920088,14.5957251478403,15.5287636695741,15.0167982960032
30.5,-20.5,14.9527980861058,15.6123117255513,15.3124671028295,16.3613186393471,15.8250358022974,15.3863178008851,16.0458314403306,15.7459868176088
31.5,-20.5,14.9495870480314,15.4915531082378,15.324334680768,16.2428215528701,15.6846881511264,15.4328813051954,15.9748473654018,15.807628937932
32.5,-20.5,14.9623465816301,15.4008462349219,15.3846201718253,16.1440343205252,15.5674683331645,15.6859404435279,16.1244400968197,16.1082140337231
33.5,-20.5,17.3648815236958,17.876231381031,17.876231381031,18.4524880197186,18.2613563891442,17.6833202787842,18.1946701361194,18.1946701361194
34.5,-20.5,17.8768845229543,18.4814303653115,18.4814303653115,18.6485806564846,18.711667227617,17.9786866346139,18.5832324769711,18.5832324769711
44.5,-20.5,18.6208366718899,19.4450864591769,19.4450864591769,19.7069964125607,19.7983854520018,18.8052833984453,19.6295331857323,19.6295331857323
45.5,-20.5,16.8240396096966,17.7410413201366,17.7410413201366,18.0979662093742,18.1880856448922,17.4617713679732,18.3787730784132,18.3787730784132
46.5,-20.5,13.2108064632499,14.0997943477173,14.0997943477173,14.466961080067,14.5429380638375,14.6361440041943,15.5251318886617,15.5251318886617
47.5,-20.5,13.3170797590699,14.1869172358786,14.1869172358786,14.245939446277,14.5809285350208,14.5737815311239,15.4436190079326,15.4436190079326
48.5,-20.5,14.524732868267,15.6486927997875,15.6486927997875,15.4998749840659,15.844078574588,14.9353290412468,16.0592889727673,16.0592889727673
57.5,-20.5,14.6759059933679,15.8372026427655,15.8372026427655,15.6163608303182,16.0265552094982,14.8203725896007,15.9816692389983,15.9816692389983
116.5,-20.5,16.9325606355178,18.1990020451202,18.1990020451202,18.4373941585764,18.59622178093,16.9597250972874,18.2261665068898,18.2261665068898
117.5,-20.5,17.53770362949,18.8282331781928,18.8282331781928,19.0769418796343,19.2583137318101,17.5895703959315,18.8800999446343,18.8800999446343
118.5,-20.5,19.9674265620964,21.1515691752146,21.1515691752146,21.5904841622488,21.7347309499813,20.0295914815832,21.2137340947015,21.2137340947015
119.5,-20.5,21.9227905108951,23.0310020346128,23.0310020346128,23.9294798541012,23.7467728683875,22.0372637246042,23.1454752483219,23.1454752483219
120.5,-20.5,21.8228892129391,22.9457367428911,22.9457367428911,23.9081460848213,23.6919394023782,21.9858709963424,23.1087185262944,23.1087185262944
121.5,-20.5,21.4464514544391,22.5629735613907,22.5629735613907,23.5791239721954,23.3355691010864,21.5936083001412,22.7101304070928,22.7101304070928
122.5,-20.5,21.3429977877864,22.4252353772438,22.4252353772438,23.4162568609754,23.1831532634558,21.490474128769,22.5727117182265,22.5727117182265
123.5,-20.5,21.1205740169923,22.1739079628672,22.1739079628672,23.1354018801876,22.9199594316281,21.2773555511872,22.3306894970621,22.3306894970621
124.5,-20.5,20.8278594999609,21.8470511410518,21.8470511410518,22.7852203762586,22.5873540849475,20.9835353791215,22.0027270202124,22.0027270202124
125.5,-20.5,20.7292010273672,21.6743464418704,21.6743464418704,22.5970480996142,22.3931654454995,20.879514145666,21.8246595601692,21.8246595601692
126.5,-20.5,20.429508618159,21.2922602408798,21.2922602408798,21.9141769715463,21.9732842232358,20.5473851744495,21.4101367971703,21.4101367971703
127.5,-20.5,20.1465148012553,21.1475778873744,21.1475778873744,21.7072107178813,21.7665532896902,20.2737853212536,21.2748484073727,21.2748484073727
128.5,-20.5,19.9424361583112,20.9578057015049,20.9578057015049,21.5121903932414,21.5370041473652,20.0643335902146,21.0797031334083,21.0797031334083
129.5,-20.5,19.7786915355661,20.6835273511209,20.6835273511209,21.2889993029173,21.2448080848645,19.8999990248553,20.8048348404101,20.8048348404101
130.5,-20.5,19.3096118072314,20.1977086821704,20.1977086821704,20.944325022723,20.7386769215302,19.4174369956562,20.3055338705953,20.3055338705953
131.5,-20.5,18.7352489449616,19.6199694360806,19.6199694360806,20.3682444540163,20.1458899309897,18.8363789006772,19.7210993917962,19.7210993917962
132.5,-20.5,18.3755824132689,19.2380438731252,19.2380438731252,19.9849698962402,19.7518382329901,18.5082628450587,19.370724304915,19.370724304915
133.5,-20.5,18.2417988252427,19.0593129609312,19.0593129609312,19.8086217079941,19.5766559187522,18.3262921490986,19.1438062847871,19.1438062847871
134.5,-20.5,18.2073137978657,18.9629701180683,18.9629701180683,19.727276997304,19.5014487022808,18.3887161891935,19.144372509396,19.144372509396
135.5,-20.5,18.9281580855238,19.6397302164663,19.6397302164663,20.3933533754361,20.2092973576626,19.0448646688648,19.7564367998073,19.7564367998073
136.5,-20.5,19.5084769885455,20.1748888533895,20.1748888533895,20.9562278416343,20.785463379965,19.5870455116876,20.2534573765316,20.2534573765316
137.5,-20.5,19.8574665902477,20.5366101205881,20.5366101205881,21.4350663498865,21.1966352554662,19.9229767716747,20.6021203020151,20.6021203020151
138.5,-20.5,19.7633929813379,20.4735036305019,20.4735036305019,21.3778133881821,21.1576838905674,19.8478627151589,20.5579733643229,20.5579733643229
139.5,-20.5,19.4403349977351,20.2004704267053,20.2004704267053,21.0266468116131,20.8514767257796,19.7157442994399,20.4758797284101,20.4758797284101
140.5,-20.5,19.8618587249071,20.6543363701086,20.6543363701086,21.4077047638202,21.2843852200379,20.0135065218294,20.8059841670309,20.8059841670309
141.5,-20.5,20.179935151389,20.9915855603958,20.9915855603958,21.6727486353717,21.5955299016753,20.2461709334295,21.0578213424363,21.0578213424363
142.5,-20.5,20.1303793719753,20.9159353535248,20.9159353535248,21.5470826402641,21.4951446900814,20.1968272970661,20.9823832786156,20.9823832786156
143.5,-20.5,19.3999715533311,20.1495398719529,20.1495398719529,20.6816718291992,20.6864316224661,19.5727993589032,20.322367677525,20.322367677525
144.5,-20.5,17.9511778760701,18.6871787657695,18.6871787657695,19.1777786094487,19.1764232517827,18.3386737375474,19.0746746272468,19.0746746272468
145.5,-20.5,17.6175945641207,18.3600340978375,18.3600340978375,18.7937842055246,18.8061718988399,17.8933058447315,18.6357453784483,18.6357453784483
146.5,-20.5,17.5834067051765,18.2777790069846,18.2777790069846,18.6858265382477,18.7093912705866,17.8196968997409,18.514069201549,18.514069201549
147.5,-20.5,17.4755914370114,18.1296883849294,18.1296883849294,18.540366209379,18.577494454235,17.9255418992997,18.5796388472177,18.5796388472177
148.5,-20.5,16.0006133667992,16.7523665539255,16.7523665539255,17.0154047993088,17.1255564749022,16.4872065780959,17.2389597652222,17.2389597652222
164.5,-20.5,14.7082066023722,15.8703598163224,15.8703598163224,15.6857301807509,16.0845484522608,15.1946564416696,16.3568096556198,16.3568096556198
165.5,-20.5,12.958709610054,14.1894239617565,14.1894239617565,13.9575595431741,14.320681673863,13.0625749370156,14.2932892887181,14.2932892887181
167.5,-20.5,14.1041513966064,15.3018207574742,15.3018207574742,15.1313528214681,15.4241488992543,14.1188521994399,15.3165215603077,15.3165215603077
-70.5,-21.5,5.22525655959866,6.85953739212294,6.85953739212294,6.47047237821487,7.13601842213123,5.61932609071762,7.2536069232419,7.2536069232419
-69.5,-21.5,10.322927023364,11.1873943620894,11.1873943620894,11.2270565211345,11.4663941989736,11.4444295817543,12.3088969204797,12.3088969204797
-68.5,-21.5,3.51348224714664,4.02820861481928,4.02820861481928,4.22082668165606,4.29168982174347,5.52817451467051,6.04290088234315,6.04290088234315
-67.5,-21.5,3.84333237613502,4.39423460433526,4.39423460433526,4.89313559408742,4.81400328441689,4.88199967943228,5.43290190763252,5.43290190763252
-66.5,-21.5,4.64150432981831,5.29041407957141,5.29041407957141,5.89951111173225,5.81047249061958,6.14055045798536,6.78946020773846,6.78946020773846
-65.5,-21.5,7.68013973574415,8.25494276175907,8.1864665486168,8.71972271377317,8.34066070531179,9.96341167194885,10.5382146979638,10.4697384848215
-64.5,-21.5,12.7175696913041,13.1425549609853,13.0400061183476,13.6183937803289,13.3648518690374,15.4375211003261,15.8625063700073,15.7599575273696
-63.5,-21.5,16.1929135643562,16.3695211132988,16.3689683292327,17.1476511049322,16.4901378310485,17.0169308162186,17.1935383651612,17.1929855810951
-62.5,-21.5,17.5545859709067,17.6705901081142,17.6705901081142,18.5253316485902,18.0009822953476,17.6383123461686,17.7543164833761,17.7543164833761
-61.5,-21.5,18.3855446319495,18.5250266235821,18.5250266235821,19.4318521150469,18.8474411937957,18.4454930335596,18.5849750251922,18.5849750251922
-60.5,-21.5,18.7973114581513,18.9149598067892,18.9149598067892,19.8117707258335,19.2499448234448,18.8448261064299,18.9624744550678,18.9624744550678
-59.5,-21.5,18.7715263475265,18.8896784765114,18.8896784765114,19.7402264752488,19.2443997447778,18.8234713884677,18.9416235174526,18.9416235174526
-58.5,-21.5,18.4564583959324,18.5587716628398,18.5587716628398,19.3914513768512,18.9510786786335,18.5135368909051,18.6158501578125,18.6158501578125
-57.5,-21.5,17.6200633465712,17.6758713363765,17.6758713363765,18.4969136690518,18.08811320115,17.8785692179996,17.9343772078049,17.9343772078049
-56.5,-21.5,16.7406839633627,16.7752287918835,16.7406839633627,17.6629585907029,16.9103981971024,17.1571667610913,17.1917115896121,17.1571667610913
-55.5,-21.5,16.4319612303865,16.4470282664123,16.4319612303865,17.3515576856794,16.5130883709494,16.8522476028891,16.8673146389149,16.8522476028891
-54.5,-21.5,16.7165347692158,16.8061950818502,16.8061950818502,17.5532200323273,17.1988237379709,16.9882581409335,17.0779184535679,17.0779184535679
-53.5,-21.5,17.0972473767544,17.1578105822206,17.0972473767544,18.077853764406,17.2924535694399,17.4484904896364,17.5090536951026,17.4484904896364
-52.5,-21.5,17.2070442339139,17.3881624600185,17.2070442339139,18.2193091983503,17.5563677945839,17.53051062357,17.7116288496746,17.53051062357
-51.5,-21.5,17.0345939718719,17.3207537729293,17.0345939718719,18.0286163843127,17.5101811877851,17.3403075993693,17.6264674004267,17.3403075993693
-50.5,-21.5,16.4508809577408,16.7938097140752,16.4508809577408,17.4148318447016,16.9784578189487,16.7783883191528,17.1213170754872,16.7783883191528
-49.5,-21.5,15.979917531812,16.3828679143584,16.00793744774,16.8928250095312,16.5430278871541,16.2946325646014,16.6975829471478,16.3226524805294
-48.5,-21.5,15.7256848722612,16.2397648028497,15.799758203341,16.7055651870049,16.4318388061407,16.1123239347188,16.6264038653073,16.1863972657986
-47.5,-21.5,15.5047240504869,16.0433539692046,15.6262298696275,16.5389474083722,16.2544408579016,16.0673994680691,16.6060293867868,16.1889052872097
-46.5,-21.5,14.1726792142691,14.5243393192334,14.2702548408615,15.1081874480633,14.5989015873721,14.9411524342466,15.2928125392109,15.038728060839
-45.5,-21.5,13.8305882407401,13.9402442726573,13.8741281387795,14.6214608071848,14.0137429274585,14.3267527959718,14.436408827889,14.3702926940112
-44.5,-21.5,13.3298005368028,13.4702518048829,13.4702518048829,14.0653149235325,13.6950244923661,13.9097019495547,14.0501532176348,14.0501532176348
-43.5,-21.5,13.5763296721769,13.9193965207918,13.9193965207918,14.372960581179,14.0778213991933,14.4600990330371,14.803165881652,14.803165881652
-42.5,-21.5,14.6439203990357,15.1445491502261,15.1445491502261,15.5098485832136,15.2738466880783,15.5238255277796,16.02445427897,16.02445427897
-41.5,-21.5,16.9128118339394,17.6305143638115,17.6305143638115,17.7692731121788,17.785559898106,17.5291325002515,18.2468350301236,18.2468350301236
13.5,-21.5,10.1455992713837,11.9657822804588,10.1455992713837,11.4472472063113,12.1261420167585,10.2140347168177,12.0342177258928,10.2140347168177
14.5,-21.5,15.8599780375138,16.4432702054536,16.4432702054536,16.7415852098189,16.9494485124031,16.4925933837427,17.0758855516825,17.0758855516825
15.5,-21.5,15.5080725450377,15.9298246873343,15.9298246873343,16.5912383604846,16.4912241844857,15.9980837011199,16.4198358434165,16.4198358434165
16.5,-21.5,15.5279050802574,15.9387082523799,15.9387082523799,16.7556342477775,16.5323912684423,15.7928337246496,16.2036368967721,16.2036368967721
17.5,-21.5,15.7998234609884,16.2013282069171,16.2013282069171,17.1442842333417,16.8070471990521,15.9664897309266,16.3679944768553,16.3679944768553
18.5,-21.5,15.8830426874942,16.3631076401898,16.2939861415619,17.3282288501379,16.4653309689303,16.0359764088246,16.5160413615202,16.4469198628923
19.5,-21.5,16.5251200108306,17.1520217436765,16.9980529884675,18.1041105468666,17.276857557936,16.7260772082319,17.3529789410778,17.1990101858688
20.5,-21.5,17.0895685273174,17.8845897245886,17.6281657432605,18.7930908458403,18.0164840852775,17.2871612380243,18.0821824352955,17.8257584539674
21.5,-21.5,17.2020891270411,18.1757555453905,17.8013024664351,19.0103426312436,18.2974342362889,17.2972110061949,18.2708774245443,17.8964243455889
