"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","hot_dormancy_6mo","low_at_min_elev","low_elev_x_cold_dormancy","low_elev_x_hot_dormancy"
141.5,-35.5,8.05865,10.46576,10.46576,8.172164,10.57927,10.57927
141.5,-34.5,9.579884,11.88745,11.88745,9.684285,11.99185,11.99185
141.5,-33.5,10.66041,12.93923,12.93923,10.78766,13.06648,13.06648
141.5,-32.5,11.1937,13.57367,13.57367,11.31321,13.69318,13.69318
141.5,-31.5,11.31206,13.81446,13.81446,11.5031,14.0055,14.0055
141.5,-30.5,12.43423,14.8577,14.8577,12.53835,14.96182,14.96182
141.5,-29.5,13.55333,15.86617,15.86617,13.67626,15.98909,15.98909
141.5,-28.5,14.65319,16.86765,16.86765,14.7489,16.96336,16.96336
141.5,-27.5,15.68156,17.73426,17.73426,15.79726,17.84996,17.84996
141.5,-26.5,16.57707,18.5169,18.5169,16.67404,18.61386,18.61386
141.5,-25.5,17.3598,19.11095,19.11095,17.46992,19.22108,19.22108
141.5,-24.5,18.20433,19.7421,19.7421,18.29664,19.83441,19.83441
141.5,-23.5,18.89812,20.15953,20.15953,19.00573,20.26714,20.26714
141.5,-22.5,19.2536,20.24003,20.24003,19.37919,20.36562,20.36562
141.5,-21.5,19.63678,20.36535,20.36535,19.7453,20.47387,20.47387
141.5,-20.5,20.17994,20.99159,20.99159,20.24617,21.05782,21.05782
141.5,-19.5,20.54636,21.48995,21.48995,20.59898,21.54256,21.54256
141.5,-18.5,20.8267,21.93417,21.93417,20.86992,21.97738,21.97738
141.5,-17.5,21.0478,22.35655,22.22695,21.10155,22.4103,22.28069
141.5,-16.5,19.71198,20.9928,20.78336,19.76743,21.04825,20.83881
141.5,-15.5,18.43286,19.55837,19.4575,18.47338,19.59889,19.49801
141.5,-14.5,17.76339,18.74564,18.74564,17.79633,18.77858,18.77858
141.5,-13.5,17.5935,18.56564,18.56564,17.65536,18.6275,18.6275
141.5,-12.5,16.96695,17.73149,17.73149,17.0057,17.77024,17.77024
141.5,-9.5,16.25612,16.85207,16.85207,16.27201,16.86796,16.86796
141.5,-8.5,19.13108,19.80135,19.80135,19.23836,19.90863,19.90863
141.5,-7.5,18.20859,18.80005,18.80005,18.35085,18.94231,18.94231
141.5,-6.5,17.71341,18.20634,18.20634,17.90497,18.3979,18.3979
141.5,-5.5,14.77748,15.18235,15.18235,16.9442,17.34907,17.34907
141.5,-4.5,16.88784,17.20182,17.04713,18.88851,19.20249,19.0478
141.5,-3.5,19.04845,19.27206,19.27206,19.79854,20.02215,20.02215
141.5,-2.5,18.71859,18.97342,18.97342,18.91671,19.17153,19.17153
141.5,38.5,-4.754618,3.306947,3.306947,-4.573867,3.487698,3.487698
141.5,39.5,-7.072376,3.05251,3.05251,-5.726674,4.398212,4.398212
141.5,40.5,-7.922061,1.665749,1.665749,-7.396587,2.191223,2.191223
141.5,41.5,-8.437913,-0.1992833,-0.1992833,-8.321437,-0.08280752,-0.08280752
141.5,42.5,-10.80044,-0.9617455,-0.9617455,-10.37676,-0.538073,-0.538073
141.5,43.5,-12.41719,-1.59027,-1.59027,-11.85534,-1.028421,-1.028421
141.5,44.5,-12.88012,-2.864899,-2.864899,-12.71001,-2.694786,-2.694786
141.5,45.5,-14.13796,-4.639908,-4.639908,-14.04688,-4.548832,-4.548832
141.5,46.5,-16.22142,-6.33286,-6.33286,-16.14856,-6.260001,-6.260001
141.5,51.5,-25.47725,-11.30229,-11.30229,-25.41556,-11.2406,-11.2406
141.5,52.5,-28.72149,-11.47009,-11.47009,-28.5813,-11.3299,-11.3299
141.5,53.5,-26.88024,-11.526,-11.526,-26.82027,-11.46603,-11.46603
141.5,58.5,-28.49458,-14.13758,-14.13758,-28.11774,-13.76075,-13.76075
141.5,59.5,-34.87866,-14.6536,-14.6536,-33.82959,-13.60453,-13.60453
141.5,60.5,-39.03232,-16.92411,-16.92411,-37.69568,-15.58747,-15.58747
141.5,61.5,-45.56367,-21.03011,-21.03011,-43.76995,-19.23639,-19.23639
141.5,62.5,-51.90998,-24.36244,-24.36244,-50.35962,-22.81208,-22.81208
141.5,63.5,-54.16352,-23.3621,-23.3621,-53.15723,-22.35581,-22.35581
141.5,64.5,-54.64716,-22.97254,-22.97254,-53.48584,-21.81122,-21.81122
141.5,65.5,-57.01957,-25.23029,-25.23029,-54.6916,-22.90232,-22.90232
141.5,66.5,-53.39335,-22.4265,-22.4265,-52.16827,-21.20142,-21.20142
141.5,67.5,-50.17959,-20.76494,-20.76494,-49.46124,-20.04659,-20.04659
141.5,68.5,-48.20575,-20.67189,-20.67189,-47.26867,-19.73481,-19.73481
141.5,69.5,-45.32912,-20.0616,-20.0616,-44.74614,-19.47861,-19.47861
141.5,70.5,-43.01954,-20.04159,-20.04159,-42.87065,-19.8927,-19.8927
141.5,71.5,-42.51519,-21.21538,-21.21538,-42.40909,-21.10928,-21.10928
141.5,72.5,-40.85751,-22.68293,-22.68293,-40.7409,-22.56632,-22.56632
141.5,73.5,-40.0973,-23.82587,-23.82587,-40.03428,-23.76285,-23.76285
141.5,75.5,-42.48656,-25.29948,-25.29948,-42.48138,-25.2943,-25.2943
142.5,-89.5,-61.61899,-59.74366,-59.74366,-61.61899,-59.74366,-59.74366
142.5,-88.5,-61.53549,-59.7316,-59.7316,-61.53549,-59.7316,-59.7316
142.5,-87.5,-59.73573,-57.97095,-57.97095,-59.73573,-57.97095,-57.97095
142.5,-86.5,-57.44601,-55.68677,-55.68677,-57.44601,-55.68677,-55.68677
142.5,-85.5,-55.73676,-53.93213,-53.93213,-55.73676,-53.93213,-53.93213
142.5,-84.5,-54.01269,-52.14056,-52.14056,-54.01269,-52.14056,-52.14056
142.5,-83.5,-52.60433,-50.66129,-50.66129,-52.60433,-50.66129,-50.66129
142.5,-82.5,-51.45158,-49.44117,-49.44117,-51.45158,-49.44117,-49.44117
142.5,-81.5,-50.42781,-48.37002,-48.37002,-50.42781,-48.37002,-48.37002
142.5,-80.5,-49.84487,-47.78089,-47.78089,-49.84487,-47.78089,-47.78089
142.5,-79.5,-50.32391,-48.26493,-48.26493,-50.32391,-48.26493,-48.26493
142.5,-78.5,-52.20637,-50.13726,-50.13726,-52.20637,-50.13726,-50.13726
142.5,-77.5,-54.46062,-52.29937,-52.29937,-54.46062,-52.29937,-52.29937
142.5,-76.5,-56.74389,-54.4328,-54.4328,-56.74389,-54.4328,-54.4328
142.5,-75.5,-58.16072,-55.69793,-55.69793,-58.16072,-55.69793,-55.69793
142.5,-74.5,-58.32763,-55.73334,-55.73334,-58.32763,-55.73334,-55.73334
142.5,-73.5,-57.19548,-54.50081,-54.50081,-57.19548,-54.50081,-54.50081
142.5,-72.5,-54.1338,-51.41039,-51.41039,-54.1338,-51.41039,-51.41039
142.5,-71.5,-50.80225,-48.16466,-48.16466,-50.80225,-48.16466,-48.16466
142.5,-70.5,-47.73263,-45.23753,-45.23753,-47.73263,-45.23753,-45.23753
142.5,-69.5,-43.26455,-40.93095,-40.93095,-43.26455,-40.93095,-40.93095
142.5,-68.5,-35.46377,-33.42353,-33.42353,-35.46377,-33.42353,-33.42353
142.5,-67.5,-29.32009,-27.55884,-27.55884,-29.32009,-27.55884,-27.55884
142.5,-38.5,3.637292,5.174699,5.174699,3.727466,5.264874,5.264874
142.5,-37.5,4.601336,6.823607,6.823607,4.936544,7.158815,7.158815
142.5,-36.5,6.590348,9.043668,9.043668,6.685727,9.139048,9.139048
142.5,-35.5,8.236268,10.752,10.752,8.334972,10.85071,10.85071
142.5,-34.5,9.698068,12.08607,12.08607,9.810689,12.1987,12.1987
142.5,-33.5,10.91433,13.28305,13.28305,11.03504,13.40376,13.40376
142.5,-32.5,11.82582,14.23401,14.23401,11.91669,14.32488,14.32488
142.5,-31.5,11.93778,14.38828,14.38828,12.09428,14.54478,14.54478
142.5,-30.5,12.61473,15.01666,15.01666,12.73238,15.13431,15.13431
142.5,-29.5,13.63575,15.96148,15.96148,13.72599,16.05172,16.05172
142.5,-28.5,14.56928,16.74079,16.74079,14.69924,16.87075,16.87075
142.5,-27.5,15.49885,17.5243,17.5243,15.61052,17.63597,17.63597
142.5,-26.5,16.32568,18.2421,18.2421,16.44345,18.35987,18.35987
142.5,-25.5,17.24584,18.97731,18.97731,17.31721,19.04867,19.04867
142.5,-24.5,18.09756,19.61919,19.61919,18.21121,19.73284,19.73284
142.5,-23.5,18.81881,20.11333,20.11333,18.93629,20.23081,20.23081
142.5,-22.5,19.33678,20.38745,20.38745,19.45118,20.50184,20.50184
142.5,-21.5,19.80353,20.60753,20.60753,19.88546,20.68946,20.68946
142.5,-20.5,20.13038,20.91594,20.91594,20.19683,20.98238,20.98238
142.5,-19.5,20.15016,21.10669,21.10669,20.23382,21.19035,21.19035
142.5,-18.5,20.30155,21.4086,21.4086,20.4631,21.57015,21.57015
142.5,-17.5,20.6762,21.88985,21.80233,20.74671,21.96036,21.87284
142.5,-16.5,20.7874,22.08757,21.94371,20.83678,22.13695,21.99309
142.5,-15.5,20.44835,21.70766,21.66772,20.5202,21.77951,21.73957
142.5,-14.5,19.56784,20.74279,20.74279,19.70344,20.87838,20.87838
142.5,-13.5,18.97461,20.03547,20.03547,19.14897,20.20983,20.20983
142.5,-12.5,19.31917,20.37631,20.37631,19.4982,20.55534,20.55534
142.5,-11.5,19.19972,20.06355,20.06355,19.34568,20.20951,20.20951
142.5,-10.5,16.52245,17.19274,17.19274,16.54938,17.21967,17.21967
142.5,-9.5,16.48235,17.17443,17.17443,16.50628,17.19836,17.19836
142.5,-8.5,18.93545,19.55137,19.55137,19.05372,19.66964,19.66964
142.5,-7.5,18.04631,18.57511,18.57511,18.26358,18.79238,18.79238
142.5,-6.5,16.45576,16.90769,16.90769,17.45998,17.91191,17.91191
142.5,-5.5,11.91015,12.29208,12.29208,15.35939,15.74132,15.74132
142.5,-4.5,17.69728,17.99836,17.99836,19.03499,19.33607,19.33607
142.5,-3.5,18.60518,18.83971,18.83971,19.27341,19.50794,19.50794
142.5,42.5,-11.52205,-1.290655,-1.290655,-10.39912,-0.1677218,-0.1677218
142.5,43.5,-14.30827,-2.168509,-2.168509,-12.90973,-0.7699783,-0.7699783
142.5,44.5,-15.00339,-2.801391,-2.801391,-14.08669,-1.884698,-1.884698
142.5,45.5,-14.26836,-4.731802,-4.731802,-14.20962,-4.673065,-4.673065
142.5,46.5,-17.38572,-5.836101,-5.836101,-16.99644,-5.446823,-5.446823
142.5,47.5,-19.62692,-7.553047,-7.553047,-18.96391,-6.89003,-6.89003
142.5,48.5,-21.48269,-8.739226,-8.739226,-20.86019,-8.116721,-8.116721
142.5,49.5,-24.10165,-9.907009,-9.907009,-23.09028,-8.895637,-8.895637
142.5,50.5,-25.33288,-10.91829,-10.91829,-24.59075,-10.17616,-10.17616
142.5,51.5,-27.03994,-11.18024,-11.18024,-26.65112,-10.79142,-10.79142
142.5,52.5,-29.09006,-11.29179,-11.29179,-28.83194,-11.03367,-11.03367
142.5,53.5,-27.13364,-11.00826,-11.00826,-27.03413,-10.90875,-10.90875
142.5,54.5,-24.45142,-11.31898,-11.31898,-24.35718,-11.22475,-11.22475
142.5,59.5,-31.1365,-13.28095,-13.28095,-30.66147,-12.80593,-12.80593
142.5,60.5,-35.74168,-15.00262,-15.00262,-34.42702,-13.68796,-13.68796
142.5,61.5,-44.41764,-20.15598,-20.15598,-42.39718,-18.13552,-18.13552
142.5,62.5,-50.35851,-22.57441,-22.57441,-49.34059,-21.55648,-21.55648
142.5,63.5,-55.23188,-23.66687,-23.66687,-54.33123,-22.76621,-22.76621
142.5,64.5,-55.38355,-23.14981,-23.14981,-54.08403,-21.85029,-21.85029
142.5,65.5,-55.93287,-23.71547,-23.71547,-53.50004,-21.28264,-21.28264
142.5,66.5,-52.19718,-21.29498,-21.29498,-51.20732,-20.30512,-20.30512
142.5,67.5,-49.68601,-20.44747,-20.44747,-48.89579,-19.65725,-19.65725
142.5,68.5,-46.7105,-19.43237,-19.43237,-46.52334,-19.24521,-19.24521
142.5,69.5,-45.0092,-19.8627,-19.8627,-44.44455,-19.29804,-19.29804
142.5,70.5,-42.8341,-20.02148,-20.02148,-42.69499,-19.88237,-19.88237
142.5,71.5,-42.2799,-21.19147,-21.19147,-42.19843,-21.11,-21.11
142.5,72.5,-40.96266,-22.62226,-22.62226,-40.90204,-22.56164,-22.56164
142.5,73.5,-39.91083,-23.80547,-23.80547,-39.82072,-23.71536,-23.71536
142.5,74.5,-38.33735,-24.69742,-24.69742,-38.33735,-24.69742,-24.69742
142.5,75.5,-42.41077,-25.27471,-25.27471,-42.38943,-25.25338,-25.25338
143.5,-89.5,-61.61878,-59.74414,-59.74414,-61.61878,-59.74414,-59.74414
143.5,-88.5,-61.54205,-59.74029,-59.74029,-61.54205,-59.74029,-59.74029
143.5,-87.5,-59.68425,-57.92353,-57.92353,-59.68425,-57.92353,-57.92353
143.5,-86.5,-57.35352,-55.60264,-55.60264,-57.35352,-55.60264,-55.60264
143.5,-85.5,-55.58428,-53.78905,-53.78905,-55.58428,-53.78905,-53.78905
143.5,-84.5,-53.8439,-51.98066,-51.98066,-53.8439,-51.98066,-51.98066
143.5,-83.5,-52.38326,-50.44862,-50.44862,-52.38326,-50.44862,-50.44862
143.5,-82.5,-51.23219,-49.22975,-49.22975,-51.23219,-49.22975,-49.22975
143.5,-81.5,-49.99538,-47.94607,-47.94607,-49.99538,-47.94607,-47.94607
143.5,-80.5,-49.55386,-47.51069,-47.51069,-49.55386,-47.51069,-47.51069
143.5,-79.5,-49.97304,-47.94183,-47.94183,-49.97304,-47.94183,-47.94183
143.5,-78.5,-51.75909,-49.7243,-49.7243,-51.75909,-49.7243,-49.7243
143.5,-77.5,-53.96544,-51.84468,-51.84468,-53.96544,-51.84468,-51.84468
143.5,-76.5,-56.41797,-54.14634,-54.14634,-56.41797,-54.14634,-54.14634
143.5,-75.5,-57.94312,-55.51216,-55.51216,-57.94312,-55.51216,-55.51216
143.5,-74.5,-58.18224,-55.6063,-55.6063,-58.18224,-55.6063,-55.6063
143.5,-73.5,-56.69337,-54.03046,-54.03046,-56.69337,-54.03046,-54.03046
143.5,-72.5,-53.56003,-50.89482,-50.89482,-53.56003,-50.89482,-50.89482
143.5,-71.5,-50.49577,-47.88726,-47.88726,-50.49577,-47.88726,-47.88726
143.5,-70.5,-46.85927,-44.38076,-44.38076,-46.85927,-44.38076,-44.38076
143.5,-69.5,-41.45893,-39.14522,-39.14522,-41.45893,-39.14522,-39.14522
143.5,-68.5,-32.60214,-30.58012,-30.58012,-32.60214,-30.58012,-30.58012
143.5,-67.5,-26.75989,-24.99315,-24.99315,-26.75989,-24.99315,-24.99315
143.5,-66.5,-24.78778,-22.99043,-22.99043,-24.78778,-22.99043,-22.99043
143.5,-39.5,3.198081,4.350395,4.350395,3.20911,4.361423,4.361423
143.5,-38.5,4.34678,6.152159,6.152159,4.677707,6.483087,6.483087
143.5,-37.5,4.768556,7.089741,7.089741,5.113655,7.43484,7.43484
143.5,-36.5,6.511451,9.035203,9.035203,6.677661,9.201413,9.201413
143.5,-35.5,8.230076,10.83192,10.83192,8.29641,10.89825,10.89825
143.5,-34.5,9.661686,12.1824,12.1824,9.740412,12.26112,12.26112
143.5,-33.5,10.80443,13.31561,13.31561,10.90925,13.42043,13.42043
143.5,-32.5,11.8253,14.33353,14.33353,11.91194,14.42016,14.42016
143.5,-31.5,12.60691,15.07807,15.07807,12.69251,15.16367,15.16367
143.5,-30.5,13.04644,15.4385,15.4385,13.17057,15.56263,15.56263
143.5,-29.5,13.8235,16.10991,16.10991,13.91168,16.19809,16.19809
143.5,-28.5,14.4956,16.62245,16.62245,14.60372,16.73057,16.73057
143.5,-27.5,15.19848,17.2013,17.2013,15.32222,17.32503,17.32503
143.5,-26.5,15.95775,17.84439,17.84439,16.05837,17.94502,17.94502
143.5,-25.5,16.913,18.59447,18.59447,17.02707,18.70853,18.70853
143.5,-24.5,17.88527,19.37888,19.37888,18.0029,19.49651,19.49651
143.5,-23.5,18.56773,19.88194,19.88194,18.67023,19.98445,19.98445
143.5,-22.5,18.93696,20.046,20.046,19.05311,20.16214,20.16214
143.5,-21.5,19.20731,20.10559,20.10559,19.30024,20.19852,20.19852
143.5,-20.5,19.39997,20.14954,20.14954,19.5728,20.32237,20.32237
143.5,-19.5,18.56112,19.43941,19.43941,18.98817,19.86646,19.86646
143.5,-18.5,19.20786,20.20438,20.20438,19.57027,20.56678,20.56678
143.5,-17.5,19.84817,20.83978,20.83978,20.03036,21.02197,21.02197
143.5,-16.5,20.0819,21.05303,21.05036,20.20492,21.17605,21.17337
143.5,-15.5,19.53357,20.50857,20.50857,19.70803,20.68303,20.68303
143.5,-14.5,18.37775,19.1789,19.1789,18.56627,19.36741,19.36741
143.5,-13.5,16.32153,16.79891,16.79891,16.60433,17.08171,17.08171
143.5,-12.5,15.32846,15.81927,15.81927,15.4539,15.94471,15.94471
143.5,-8.5,16.3718,17.08028,17.08028,16.41486,17.12334,17.12334
143.5,-7.5,18.11573,18.61037,18.61037,18.37804,18.87268,18.87268
143.5,-6.5,13.3241,13.75327,13.75327,15.28119,15.71037,15.71037
143.5,-5.5,8.460218,8.816566,8.816566,11.71619,12.07254,12.07254
143.5,-4.5,18.18842,18.47124,18.47124,18.95654,19.23936,19.23936
143.5,-3.5,17.95885,18.18022,18.18022,18.30557,18.52694,18.52694
143.5,42.5,-10.7002,-1.598511,-1.598511,-10.30705,-1.205358,-1.205358
143.5,43.5,-14.28716,-2.498108,-2.498108,-13.12056,-1.331504,-1.331504
143.5,44.5,-13.42139,-3.716041,-3.716041,-13.19805,-3.492697,-3.492697
143.5,46.5,-16.65863,-6.340978,-6.340978,-16.56857,-6.250921,-6.250921
143.5,49.5,-23.50073,-10.12104,-10.12104,-23.09806,-9.718361,-9.718361
143.5,50.5,-25.08926,-11.89823,-11.89823,-24.02999,-10.83895,-10.83895
143.5,51.5,-24.68642,-11.84513,-11.84513,-24.50823,-11.66694,-11.66694
143.5,52.5,-25.30746,-11.82687,-11.82687,-25.28096,-11.80036,-11.80036
143.5,53.5,-25.10327,-11.22855,-11.22855,-25.09581,-11.2211,-11.2211
143.5,59.5,-29.28944,-13.03447,-13.03447,-28.89862,-12.64366,-12.64366
143.5,60.5,-35.67305,-15.20471,-15.20471,-34.38078,-13.91244,-13.91244
143.5,61.5,-43.9699,-19.77458,-19.77458,-42.33029,-18.13496,-18.13496
143.5,62.5,-50.26822,-22.38747,-22.38747,-49.27985,-21.3991,-21.3991
143.5,63.5,-54.18797,-23.17566,-23.17566,-53.32979,-22.31749,-22.31749
143.5,64.5,-55.69472,-23.69853,-23.69853,-53.8376,-21.84141,-21.84141
143.5,65.5,-54.90346,-22.95549,-22.95549,-53.01898,-21.07101,-21.07101
143.5,66.5,-52.45482,-21.64139,-21.64139,-51.37515,-20.56173,-20.56173
143.5,67.5,-49.66238,-20.63444,-20.63444,-48.88091,-19.85298,-19.85298
143.5,68.5,-46.25893,-19.25304,-19.25304,-46.14733,-19.14144,-19.14144
143.5,69.5,-44.52483,-19.54299,-19.54299,-44.14926,-19.16741,-19.16741
143.5,70.5,-42.66372,-20.04727,-20.04727,-42.53274,-19.91629,-19.91629
143.5,71.5,-42.01139,-21.25731,-21.25731,-41.9667,-21.21261,-21.21261
143.5,72.5,-40.34865,-22.63742,-22.63742,-40.30354,-22.5923,-22.5923
143.5,73.5,-38.92374,-23.71715,-23.71715,-38.89613,-23.68954,-23.68954
143.5,74.5,-38.1135,-24.58434,-24.58434,-38.11313,-24.58397,-24.58397
143.5,75.5,-41.48372,-25.19187,-25.19187,-41.41916,-25.12731,-25.12731
144.5,-89.5,-61.61805,-59.74409,-59.74409,-61.61805,-59.74409,-59.74409
144.5,-88.5,-61.55243,-59.75277,-59.75277,-61.55243,-59.75277,-59.75277
144.5,-87.5,-59.63606,-57.87896,-57.87896,-59.63606,-57.87896,-57.87896
144.5,-86.5,-57.2666,-55.52334,-55.52334,-57.2666,-55.52334,-55.52334
144.5,-85.5,-55.44845,-53.66162,-53.66162,-55.44845,-53.66162,-53.66162
144.5,-84.5,-53.69138,-51.83608,-51.83608,-53.69138,-51.83608,-51.83608
144.5,-83.5,-52.21268,-50.28559,-50.28559,-52.21268,-50.28559,-50.28559
144.5,-82.5,-51.03426,-49.03842,-49.03842,-51.03426,-49.03842,-49.03842
144.5,-81.5,-49.46533,-47.43071,-47.43071,-49.46533,-47.43071,-47.43071
144.5,-80.5,-49.1996,-47.18008,-47.18008,-49.1996,-47.18008,-47.18008
144.5,-79.5,-49.56247,-47.56229,-47.56229,-49.56247,-47.56229,-47.56229
144.5,-78.5,-51.306,-49.30906,-49.30906,-51.306,-49.30906,-49.30906
144.5,-77.5,-53.4917,-51.41272,-51.41272,-53.4917,-51.41272,-51.41272
144.5,-76.5,-55.9942,-53.76174,-53.76174,-55.9942,-53.76174,-53.76174
144.5,-75.5,-57.68433,-55.28617,-55.28617,-57.68433,-55.28617,-55.28617
144.5,-74.5,-57.93574,-55.38817,-55.38817,-57.93574,-55.38817,-55.38817
144.5,-73.5,-56.16315,-53.55439,-53.55439,-56.16315,-53.55439,-53.55439
144.5,-72.5,-53.15598,-50.53476,-50.53476,-53.15598,-50.53476,-50.53476
144.5,-71.5,-50.03088,-47.43735,-47.43735,-50.03088,-47.43735,-47.43735
144.5,-70.5,-46.25345,-43.78677,-43.78677,-46.25345,-43.78677,-43.78677
144.5,-69.5,-40.38031,-38.09321,-38.09321,-40.38031,-38.09321,-38.09321
144.5,-68.5,-32.8205,-30.80572,-30.80572,-32.8205,-30.80572,-30.80572
144.5,-67.5,-23.44067,-21.64365,-21.64365,-23.44067,-21.64365,-21.64365
144.5,-41.5,1.683109,2.67707,2.67707,1.770709,2.76467,2.76467
144.5,-40.5,2.278036,3.326336,3.326336,2.305167,3.353467,3.353467
144.5,-38.5,3.564886,5.088313,5.088313,3.646661,5.170088,5.170088
144.5,-37.5,4.887794,7.211734,7.211734,5.422868,7.746808,7.746808
144.5,-36.5,6.591747,9.109547,9.109547,6.741846,9.259645,9.259645
144.5,-35.5,8.225688,10.82516,10.82516,8.274074,10.87354,10.87354
144.5,-34.5,9.55005,12.14181,12.14181,9.594782,12.18654,12.18654
144.5,-33.5,10.62223,13.25812,13.25812,10.68052,13.31641,13.31641
144.5,-32.5,11.49935,14.13477,14.13477,11.61369,14.24912,14.24912
144.5,-31.5,12.37105,14.9434,14.9434,12.47377,15.04612,15.04612
144.5,-30.5,13.19898,15.64983,15.64983,13.27372,15.72457,15.72457
144.5,-29.5,13.87623,16.16435,16.16435,13.96026,16.24838,16.24838
144.5,-28.5,14.32644,16.43253,16.43253,14.4289,16.535,16.535
144.5,-27.5,14.83924,16.80107,16.80107,14.94386,16.9057,16.9057
144.5,-26.5,15.5651,17.38005,17.38005,15.68656,17.50151,17.50151
144.5,-25.5,16.52383,18.11571,18.11571,16.67973,18.27161,18.27161
144.5,-24.5,17.42032,18.84289,18.84289,17.54988,18.97245,18.97245
144.5,-23.5,18.16637,19.4631,19.4631,18.26373,19.56046,19.56046
144.5,-22.5,18.4822,19.61763,19.61763,18.57255,19.70798,19.70798
144.5,-21.5,18.49889,19.46386,19.46386,18.59853,19.5635,19.5635
144.5,-20.5,17.95118,18.68718,18.68718,18.33867,19.07467,19.07467
144.5,-19.5,17.30185,18.05714,18.05714,17.68622,18.44152,18.44152
144.5,-18.5,17.61147,18.40795,18.40795,17.91517,18.71164,18.71164
144.5,-17.5,18.18273,18.98566,18.98566,18.62821,19.43113,19.43113
144.5,-16.5,18.49083,19.28886,19.28886,19.07541,19.87344,19.87344
144.5,-15.5,18.83903,19.60769,19.60769,19.24942,20.01809,20.01809
144.5,-14.5,16.54242,17.09662,17.09662,16.70009,17.2543,17.2543
144.5,-7.5,17.23052,17.71429,17.71429,17.48111,17.96488,17.96488
144.5,-6.5,13.43567,13.90301,13.90301,16.13967,16.60701,16.60701
144.5,-5.5,13.00509,13.41134,13.41134,15.93306,16.33931,16.33931
144.5,-4.5,18.68934,18.97332,18.97332,19.02024,19.30422,19.30422
144.5,-3.5,17.14845,17.42344,17.42344,17.16781,17.4428,17.4428
144.5,43.5,-13.58055,-2.439426,-2.439426,-12.93808,-1.796953,-1.796953
144.5,49.5,-21.28695,-11.33944,-11.33944,-21.20959,-11.26209,-11.26209
144.5,59.5,-28.90815,-13.08597,-13.08597,-28.21905,-12.39687,-12.39687
144.5,60.5,-36.08086,-15.47342,-15.47342,-34.52302,-13.91559,-13.91559
144.5,61.5,-44.39986,-20.15682,-20.15682,-42.64045,-18.39741,-18.39741
144.5,62.5,-49.56262,-21.85967,-21.85967,-48.6909,-20.98795,-20.98795
144.5,63.5,-54.83588,-24.34477,-24.34477,-53.58616,-23.09506,-23.09506
144.5,64.5,-54.6763,-23.35478,-23.35478,-53.42378,-22.10226,-22.10226
144.5,65.5,-53.81065,-22.58658,-22.58658,-52.40457,-21.1805,-21.1805
144.5,66.5,-53.83057,-23.49848,-23.49848,-52.13339,-21.8013,-21.8013
144.5,67.5,-48.49743,-19.86761,-19.86761,-48.07729,-19.44748,-19.44748
144.5,68.5,-45.86744,-19.20759,-19.20759,-45.75839,-19.09853,-19.09853
144.5,69.5,-44.06184,-19.40245,-19.40245,-43.77005,-19.11065,-19.11065
144.5,70.5,-42.37928,-20.05863,-20.05863,-42.30853,-19.98788,-19.98788
144.5,71.5,-41.45352,-21.36477,-21.36477,-41.42981,-21.34107,-21.34107
144.5,72.5,-39.56928,-22.67477,-22.67477,-39.54168,-22.64716,-22.64716
144.5,75.5,-40.478,-25.0681,-25.0681,-40.43688,-25.02698,-25.02698
145.5,-89.5,-61.6175,-59.74421,-59.74421,-61.6175,-59.74421,-59.74421
145.5,-88.5,-61.56442,-59.76687,-59.76687,-61.56442,-59.76687,-59.76687
145.5,-87.5,-59.59066,-57.83696,-57.83696,-59.59066,-57.83696,-57.83696
145.5,-86.5,-57.18588,-55.44929,-55.44929,-57.18588,-55.44929,-55.44929
145.5,-85.5,-55.3381,-53.55852,-53.55852,-55.3381,-53.55852,-53.55852
145.5,-84.5,-53.55894,-51.71055,-51.71055,-53.55894,-51.71055,-51.71055
145.5,-83.5,-52.07779,-50.15683,-50.15683,-52.07779,-50.15683,-50.15683
145.5,-82.5,-50.80879,-48.82164,-48.82164,-50.80879,-48.82164,-48.82164
145.5,-81.5,-49.07117,-47.05208,-47.05208,-49.07117,-47.05208,-47.05208
145.5,-80.5,-48.76086,-46.76347,-46.76347,-48.76086,-46.76347,-46.76347
145.5,-79.5,-49.09528,-47.12719,-47.12719,-49.09528,-47.12719,-47.12719
145.5,-78.5,-50.83914,-48.88338,-48.88338,-50.83914,-48.88338,-48.88338
145.5,-77.5,-53.0162,-50.98008,-50.98008,-53.0162,-50.98008,-50.98008
145.5,-76.5,-55.52053,-53.32818,-53.32818,-55.52053,-53.32818,-53.32818
145.5,-75.5,-57.23013,-54.8669,-54.8669,-57.23013,-54.8669,-54.8669
145.5,-74.5,-57.6308,-55.13583,-55.13583,-57.6308,-55.13583,-55.13583
145.5,-73.5,-55.78706,-53.22618,-53.22618,-55.78706,-53.22618,-53.22618
145.5,-72.5,-52.72377,-50.1382,-50.1382,-52.72377,-50.1382,-50.1382
145.5,-71.5,-49.47066,-46.90843,-46.90843,-49.47066,-46.90843,-46.90843
145.5,-70.5,-45.5308,-43.09144,-43.09144,-45.5308,-43.09144,-43.09144
145.5,-69.5,-39.4386,-37.23134,-37.23134,-39.4386,-37.23134,-37.23134
145.5,-68.5,-31.57342,-29.56219,-29.56219,-31.57342,-29.56219,-29.56219
145.5,-67.5,-24.82616,-22.95138,-22.95138,-24.82616,-22.95138,-22.95138
