"longitude","latitude","seasonal_low_temp","cold_dormancy_1","cold_dormancy_2","cold_dormancy_3"
1.5,-60.5,-1.78153842171797,-1.76564098617587,-1.75179483263921,-1.6804999624379
1.5,-61.5,-1.7848717549768,-1.77538457570168,-1.76435893492248,-1.73051278183284
1.5,-62.5,-1.78179483196865,-1.77641021670439,-1.76538457592519,-1.73769226885186
1.5,-63.5,-1.77923072946186,-1.77333329369624,-1.76153842216501,-1.74435893536951
1.5,-64.5,-1.78410252422476,-1.77435893469896,-1.76102560166365,-1.74589739687359
1.5,-65.5,-1.78666662673155,-1.77666662695507,-1.76487175542384,-1.754358935146
1.5,-66.5,-1.79205124199581,-1.78512816522748,-1.77487175520032,-1.75799996070564
1.5,-67.5,-1.79025637024106,-1.78435893447544,-1.77487175520032,-1.76153842216501
1.5,-68.5,-1.76051278116229,-1.75589739665007,-1.74743585837766,-1.73435893559303
1.5,-69.5,-1.69615380824185,-1.68897432122284,-1.68641021871605,-1.66846150116852
1.5,-70.5,-1.63615380958296,-1.62820509181191,-1.62102560479289,-1.60074996422045
2.5,89.5,-1.79948713926551,-1.79948713926551,-1.79948713926551,-1.79948713926551
2.5,88.5,-1.79948713926551,-1.79948713926551,-1.79948713926551,-1.79948713926551
2.5,87.5,-1.79025637024106,-1.78948713948902,-1.78871790873699,-1.78769226773427
2.5,86.5,-1.79897431876415,-1.79897431876415,-1.79871790851347,-1.79846149826279
2.5,85.5,-1.79948713926551,-1.79948713926551,-1.79923072901483,-1.79923072901483
2.5,84.5,-1.79948713926551,-1.79948713926551,-1.79923072901483,-1.79897431876415
2.5,83.5,-1.79948713926551,-1.79846149826279,-1.79769226751075,-1.795897395756
2.5,82.5,-1.78948713948902,-1.77307688344557,-1.76307688366908,-1.75564098639939
2.5,81.5,-1.52564099154029,-1.4925640692027,-1.43410253204787,-1.40410253271843
2.5,80.5,-0.790256392592803,-0.756923060004528,-0.667692292768222,-0.602307678845066
2.5,79.5,0.0982051260100725,0.170256406450883,0.268461532460955,0.378974350503622
2.5,78.5,0.860769211529539,0.947692286509734,1.07358971959314,1.17179484560322
2.5,77.5,1.17641023011544,1.2930768941744,1.38743586642429,1.52743586329504
